S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
170,6900,Buin (409),बुईण (409),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00022800,006900,N,,,,
171,6977,Byala(449),ब्याला (449),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00030500,006977,N,eSignGOFile662648_19_02_2025_16_55_57.pdf,,,
172,7221,Byana (234),ब्याणा (234),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00054900,007221,N,,,,
173,7403,Catchment Ahla (74),कैचमैन्ट आहला (74),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00073100,007403,N,,,,
174,6708,Chacharwas (36),चचरवास  (36),Pangi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00003600,006708,F,,,,
175,7068,Chachoga (466),चचोगा (466),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00039600,007068,N,,,,
176,6826,Chachul (309),चचूल (309),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00015400,006826,N,,,,
177,7770,Chahla (6),चाहला (6),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00109800,007770,N,,,,
178,7178,Chakhotar (192),चखोत्र (192),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00050600,007178,N,,,,
179,7598,Chakki (251),चक्की (251),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00092600,007598,N,,,,
180,7763,Chaklu (305),चकलू (305),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00109100,007763,N,,,,
181,7440,Chakra (60),चक्करा (60),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00076800,007440,N,,,,
182,7687,Chaladni (310),चलादनी (310),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00101500,007687,N,,,,
183,7581,Chalahdi (240),चलाहडी (240),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00090900,007581,N,,,,
184,7492,Chalama (134),चलामा(134),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00082000,007492,N,,,,
185,7486,Chalama Jangal (133),चलामा जंगल (133),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00081400,007486,N,,,,
186,8208,Chaled (100),चलेड (100),Bharmour(Sub-District) / Chamba(District) / Himachal Pradesh(State),00153600,008208,F,,,,
187,6859,Chalei (282),चलेई (282),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00018700,006859,N,,,,
188,7530,Chalera (167),चलेरा (167),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00085800,007530,N,,,,
189,6680,Chaloli (13),चलोली (13),Pangi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00000800,006680,F,,,,
190,7399,Chaltuhni (125),चलटुहनी (125),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00072700,007399,N,,,,
191,6798,Chalunj (371),चलूंज (371),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00012600,006798,N,,,,
192,939705,Chamba-I,चम्बा I,Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),,000000,N,,,,
193,939706,Chamba-II,चम्बा II,Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),,000000,N,,,,
194,7371,Chambi (21),चम्वी (21),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00069900,007371,N,,,,
195,7999,Chambi (243),चम्बी (243),Saho(Sub-District) / Chamba(District) / Himachal Pradesh(State),00132700,007999,N,,,,
196,7775,Chamdoli (11),चमडोली (11),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00110300,007775,N,,,,
197,7308,Chamoh (25),चमोह (25),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00063600,007308,N,,,,
198,7033,Chanahan (539),चनाहण (539),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00036100,007033,N,,,,
199,7717,Chandi (301),चण्डी (301),Pukhri(Sub-District) / Chamba(District) / Himachal Pradesh(State),00104500,007717,N,,,,
200,6918,Chandru (391),चन्डरू (391),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00024600,006918,N,,,,
201,8039,Chanhouta (144),चन्हौता (144),Holi(Sub-District) / Chamba(District) / Himachal Pradesh(State),00136700,008039,F,,,,
202,7800,Chanjhuin (41),चांझुई (41),Chamba(Sub-District) / Chamba(District) / Himachal Pradesh(State),00112800,007800,N,,,,
203,7828,Chari (63),चडी (63),Dharwala(Sub-District) / Chamba(District) / Himachal Pradesh(State),00115600,007828,N,,,,
204,7032,Charodi (529),चरोडी (529),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00036000,007032,N,,,,
