S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
65,26823,Danmochhe (31/3),दानमौछे (31/3),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01956800,026823,F,,,,
66,27195,Devli Dhar (50),देवली धार (50),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01994000,027195,F,,,,
67,27325,Dewar Kanda (34/6),देवर कण्डा (34/6),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02007000,027325,F,,,,
68,27367,Dhar Arsomang (79),धार आरसोमंग (79),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02011200,027367,F,,,,
69,26821,Dhar Aye (19),धार आये (19),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01956600,026821,F,,,,
70,26857,Dhar Barchha (89),धार बरछा (89),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01965000,026857,F,,,,
71,27092,Dhar Barke (11),धार बरके (11),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01983700,027092,F,,,,
72,27363,Dhar Baspa (75),धार वस्पा (75),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02010800,027363,F,,,,
73,27334,Dhar Bhadri (47),धार भादरी (47),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02007900,027334,F,,,,
74,26873,Dhar Bhangmochhe (1),धार भांगमोछे (1),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01960100,026873,F,,,,
75,27354,Dhar Bhujaya (65),धार भुजया (65),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02009900,027354,F,,,,
76,27333,Dhar Bhujlang (46),धार भुजलंग (46),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02007800,027333,F,,,,
77,26756,Dhar Bieuche (4),धार बियूचे (4),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01950100,026756,F,,,,
78,26802,Dhar Bina Thang (8),धार बिनाठंग (8),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01954700,026802,F,,,,
79,26985,Dhar Brati (73),धार बराती (73),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01973000,026985,F,,,,
80,27373,Dhar Chaling Garh (84),धार चांलिंग गाड़ (84),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02011800,027373,F,,,,
81,26865,Dhar Chamagsi (86),धार चामगसी (86),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01969700,026865,F,,,,
82,26758,Dhar Chang Chimo (10),धार चंग चिमो (10),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01950300,026758,F,,,,
83,26989,Dhar Chang Kuche (57),धार चंगकुचे (57),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01973400,026989,F,,,,
84,26883,Dhar Changmang (19),धार चंगमंग (19),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01961100,026883,F,,,,
85,26744,Dhar Charathang (17),धार चाराथंग (17),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01948900,026744,F,,,,
86,26774,Dhar Chhang Gurgur (49),धार छंगगुऱगुऱ (49),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01951900,026774,F,,,,
87,26820,Dhar Chho (18),धार छो (18),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01956500,026820,F,,,,
88,26834,Dhar Chhopan (36),धार छोपन (36),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01957900,026834,F,,,,
89,26739,Dhar Choniti (42),धार चोनिती (42),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01948400,026739,F,,,,
90,27368,Dhar Chorgarh (80),धार चोरगाड़ (80),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02011300,027368,F,,,,
91,27308,Dhar Damber (29),धार डम्बर (29),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02005300,027308,F,,,,
92,27371,Dhar Damocha Garh (83),धार दमोचा गाड़ (83),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02011600,027371,F,,,,
93,27326,Dhar Debar (38),धार देबर (38),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02007100,027326,F,,,,
94,26720,Dhar Demju (33),धार डैम़जू (33),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01946500,026720,F,,,,
95,27037,Dhar Dhumpawang (24),धार दुमपावंग (24),Kalpa(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01978200,027037,F,,,,
96,26827,Dhar Dolma (38),धार डोलमा (38),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01957200,026827,F,,,,
97,26855,Dhar Dongo (79),धार दोंगो (79),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01964800,026855,F,,,,
98,26727,Dhar Dugona (38),धार डुगोना (38),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01947200,026727,F,,,,
99,26984,Dhar Dulmanish (75),धार डुलमानिश (75),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01972900,026984,F,,,,
100,26837,Dhar Dulsethang (33),धार दुलसेथंग (33),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01958200,026837,F,,,,
101,27360,Dhar Dumti (72),धार दुमती (72),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02010500,027360,F,,,,
102,26974,Dhar Gara (47),धार गारा (47),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01971900,026974,F,,,,
103,27346,Dhar Gelap (61),धार गैलप (61),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02009100,027346,F,,,,
104,27355,Dhar Gire (66),धार ग़ीरे (66),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02010000,027355,F,,,,
105,26903,Dhar Gongra (35),धार घोंघरा (35),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01963100,026903,F,,,,
106,26954,Dhar Gramangbal (68),धार ग्रामगबल (68),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01969100,026954,F,,,,
