S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
985,26556,D.P.F. Kawalta (32),जं.मै.मै.कवालटा (32),Chirgaon(Sub-District) / Shimla(District) / Himachal Pradesh(State),01930100,026556,N,,,,
986,26617,D.P.F. Kayani(143),जंगल क्याणी(143),Jangla(Sub-District) / Shimla(District) / Himachal Pradesh(State),01936200,026617,N,,,,
987,23774,D.P.F. Kayoli Garh (22),डी पी एफ कयोलीगाड़ (22),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01683700,023774,N,,,,
988,23934,D.P.F. Kelonal (48),जंगल केलोनाल(48),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01699700,023934,N,,,,
989,25608,D.P.F. Kelvi,जंगल मैहफूजा मैहदूदा केलवी,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01845500,025608,N,,,,
990,26417,D.P.F Keoli(23),डी0पी0एफ0 केवली(23),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01916300,026417,N,,,,
991,25860,D.P.F. Kerag (138),जंगल केडग(138),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01866700,025860,N,,,,
992,26638,D.P.F. Khabal (67),जं.मै.मै.खाबल (67),Chirgaon(Sub-District) / Shimla(District) / Himachal Pradesh(State),01938300,026638,N,,,,
993,25554,Dpf Khadar -I,जंगल मैहदूदा मैहफूजा खदर प्रथम,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01842600,025554,N,,,,
994,25555,Dpf Khadar -II,जंगल मैहदूदा मैहफूजा खदर द्वितीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01842600,025555,N,,,,
995,25556,Dpf Khadar -III,जंगल मैहदूदा मैहफूजा खदर तृतीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01842600,025556,N,,,,
996,25475,Dpf Khadrali,जंगल मैहदूदा मैहफूजा खदराली,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01838800,025475,N,,,,
997,25564,Dpf Khagna -I,जंगल मैहदूदा मैहफूजा खगना प्रथम,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01843000,025564,N,,,,
998,25565,Dpf Khagna -II,जंगल मैहदूदा मैहफूजा खगना द्वीतीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01843000,025565,N,,,,
999,26375,D.P.F. Khalai (7),डी.पी.एफ खलाई(7),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01912100,026375,N,,,,
1000,26359,D.P.F Khalger(4),डी.पी.एफ खलगर(4),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01910500,026359,N,,,,
1001,939870,D.P.F Khalini (105),डी.पी.एफ खलीनी(105),Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1002,23803,D.P.F Khamotidhar (56),डी पी एफ खमोटीधार(56),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01686600,023803,N,,,,
1003,25676,D.P.F. Khanar,जंगल मैहफूजा मैहदूदा खनार,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01848500,025676,N,,,,
1004,25920,D.P.F. Khandain (158),जंगल खण्डायण(158),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01872700,025920,N,,,,
1005,26427,D.P.F Khangtehdi(4),डी पी एफ  खंगटेहडी(4),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01917300,026427,N,,,,
1006,24290,D.P.F Khanhoi (91/1),डी.पी.एफ खन्होई(91-1),Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01735000,024290,N,,,,
1007,26469,D.P.F Khanola(52),डी पी एफ  खनोला(52),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01921500,026469,N,,,,
1008,23639,D.P.F. Khanortu (168),डी.पी.एफ. खनोरटू(168),Taklech(Sub-District) / Shimla(District) / Himachal Pradesh(State),01670300,023639,N,,,,
1009,25821,Dpf Khanti(118),जंगल खान्टी(118),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01862800,025821,N,,,,
1010,24294,D.P.F. Khanyol,डी.पी.एफ खन्योल,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01735200,024294,N,,,,
1011,26680,D.P.F. Kharshali (103),जं.मै.मै.खरशाली(103),Chirgaon(Sub-District) / Shimla(District) / Himachal Pradesh(State),01942500,026680,N,,,,
1012,25435,Dpf Kharu,जंगल मैहदूदा मैहफूजा खारु,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01836300,025435,N,,,,
1013,24400,D.P.F. Kharyad (112/1),डी.पी.एफ. खरयाद (112/1),Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01744100,024400,N,,,,
1014,26688,Dpf Khashdhar (113),जं.मै.मै.खशधार (113),Chirgaon(Sub-District) / Shimla(District) / Himachal Pradesh(State),01943300,026688,N,,,,
1015,25629,D.P.F. Khauhrali,जंगल मैहफूजा मैहदूदा खौहराली,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01846100,025629,N,,,,
1016,25768,D.P.F. Khauoo -1 (86),जंगल काऊ-1,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01857500,025768,N,,,,
1017,25769,D.P.F. Khauoo -2 (85),जंगल काऊ-2,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01857600,025769,N,,,,
1018,25770,D.P.F. Khauoo -3 (84),जंगल काऊ-3,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01857700,025770,N,,,,
1019,25771,D.P.F. Khauoo -4 (83),जंगल काऊ-4,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01857800,025771,N,,,,
1020,25772,D.P.F. Khauoo -5 (82),जंगल काऊ-5,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01857900,025772,N,,,,
1021,25773,D.P.F. Khauoo -6 (81),जंगल काऊ-6,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01858000,025773,N,,,,
1022,939932,D. P. F. Khauoo V I I,जंगल काऊ-7,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1023,25735,D.P.F. Khilar (48),जंगल खिलार(48),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01854200,025735,N,,,,
1024,24307,D.P.F Khill (59/1),डी.पी.एफ खील (59-1),Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01735800,024307,N,,,,
1025,23497,D.P.F. Khiuncha - I (46),जंगल मैहo मैहo खीऊंचा-I(46),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01656000,023497,N,,,,
1026,23494,D.P.F. Khiuncha-Ii (45),जंगल मैहo मैहo खीऊंचा-II(45),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01655700,023494,N,,,,
1027,25891,D.P.F. Khora (10),जंगल खौडाह(10),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01869800,025891,N,,,,
1028,25761,D.P.F. Khurach (71),जंगल खुराच(71),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01856800,025761,N,,,,
1029,25759,D.P.F Kihri (72),जंगल किहरी(72),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01856600,025759,N,,,,
1030,26446,Dpf Koti(71),डीoपीoएफo कोटी(71),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01919200,026446,N,eSignGOFile662648_19_02_2025_21_24_50.pdf,,,
1031,26432,D.P.F Koti Dwitiya(16),डी पी एफ  कोटी द्वितीय(16),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01917800,026432,N,,,,
1032,26439,D.P.F Koti Tritya(18),डी पी एफ  कोटी तृतीय(18),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01918500,026439,N,,,,
1033,23643,D.P.F. Kuban (164),डी.पी.एफ. कुबन(164),Taklech(Sub-District) / Shimla(District) / Himachal Pradesh(State),01670700,023643,N,,,,
1034,26072,D.P.F. Kuddu (94),डी0पी0एफ0 कुडडू(94),Sarawati Nagar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01887900,026072,N,,,,
1035,24944,Dpf Kufta (57),जंगल कुफटा(195),Deha(Sub-District) / Shimla(District) / Himachal Pradesh(State),01792600,024944,N,,,,
1036,25547,Dpf Kuhal -I,जंगल मैहदूदा मैहफूजा कुहल प्रथम,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01842300,025547,N,,,,
1037,25548,Dpf Kuhal -II,जंगल मैहदूदा मैहफूजा कुहल द्वितीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01842300,025548,N,,,,
1038,26430,D.P.F Kui Dwitiya(20),डी पी एफ  कुई द्वितीय(2),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01917600,026430,N,,,,
1039,26433,D.P.F Kui Pratham(21),डी पी एफ  कुई प्रथम(21),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01917900,026433,N,,,,
1040,25597,D.P.F. Kujahu,जंगल मैहफूजा मैहदूदा कुजाहू,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01845100,025597,N,,,,
1041,23689,D.P.F. Kukhi -Darkali (152),जंगल कुखी दरकाली(152),Taklech(Sub-District) / Shimla(District) / Himachal Pradesh(State),01675300,023689,N,,,,
1042,23526,Dpfkunda Kiun(31),जंगल कुण्डा कीऊ (31),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01658900,023526,N,,,,
1043,25707,D.P.F. Kundan (30),जंगल कुन्दन(30),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01851400,025707,N,,,,
1044,25436,Dpf Kungunali-I,जंगल मैहदूदा मैहफजा कुंगुनाली प्रथम,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01836300,025436,N,,,,
1045,25437,Dpf Kungunali-II,जंगल मैहदूदा मैहफजा कुंगुनाली द्वितीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01836300,025437,N,,,,
1046,25644,D.P.F. Kupvi,जंगल मैहफूजा मैहदूदा कुपवी,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01846300,025644,N,,,,
1047,26354,D.P.F. Kuthari Aval (3),डी.पी. एफ. कुठाडी अव्वल (3),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01910000,026354,N,,,,
1048,26358,D.P.F. Kuthari Doyam (6),डीी.पी.एफ. कुठाडी दोयम (6),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01910400,026358,N,,,,
1049,939857,D. P. F. Kwali,जंगल मै. मै. कवाली,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1050,26036,D.P.F. Kyala(127),डी0पी0एफ0 क्याला(127),Sarawati Nagar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01884300,026036,N,,,,
1051,25687,D.P.F.Laidhar (40),जंगल लईधार(40),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01849400,025687,N,,,,
1052,25691,D.P.F. Lalon (29),जंगल लालों(29),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01849800,025691,N,,,,
1053,25490,Dpf Lihat,जंगल मैहदूदा मैहफूजा लिहाट,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01839600,025490,N,,,,
1054,26506,D.P.F Lowerkoti(119),डी पी एफ  लोअरकोटी(119),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01925100,026506,N,,,,
1055,23944,Dpf-Madhuvan(40),जंगल मधावन(40),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01700700,023944,N,,,,
1056,23576,Dpf Maghara(82),डी०पी०एफ० मघारा(82),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01664000,023576,N,,,,
1057,23589,D.P.F. Maglad (71),डी0पी0ऐफ0 मगलाड़(71),Sarahan(Sub-District) / Shimla(District) / Himachal Pradesh(State),01665300,023589,N,,,,
1058,25801,D.P.F. Maheshund (107),जंगल मैहशुन्ड,Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01860800,025801,N,,,,
1059,25640,D.P.F. Majhoan,जंगल मैहफूजा मैहदूदा मझोण,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),,025640,N,,,,
1060,25669,D.P.F Malat,जंगल मैहफूजा मैहदूदा मालत,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01848200,025669,N,,,,
1061,26442,D.P.F Malkhoon(10),डी पी एफ  मलखून(1),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01918800,026442,N,,,,
1062,25414,Dpf Mamvi,जंगल मैहदूदा मैहफजा ममवी,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01835000,025414,N,,,,
1063,24625,D.P.F. Manaav,डी.पी.एफ. मणाव,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01763700,024625,N,,,,
1064,25947,D.P.F. Mandhol (51),जंगल मैहदूदा मैहफूजा मंढोल(51),Jubbal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01875400,025947,N,,,,
1065,939884,D. P. F. Mangaltu Abal,आरक्षित जंगल मंगालटू,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1066,939883,D. P. F. Mangaltu Doyam,जंगल मै.मै. मंगालटू दोयम,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1067,23763,D.P.F. Maniknoon (15),डी पी एफ मनीकनुन(15),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01682600,023763,N,,,,
1068,23509,D.P.F. Manj Kalan (5),डी०पी०एफ० मंजकला((5)5),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01657200,023509,N,,,,
1069,23936,D.P.F. Marni (55),जंगल मरनी(55),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01699900,023936,N,,,,
1070,25385,Dpf Maroag(17),जंगल मैहदूदा मैहफजा मडावग(17),Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01832900,025385,N,,,,
1071,25630,D.P.F. Mauhrali,जंगल मैहफूजा मैहदूदा मौहराली,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01846100,025630,N,,,,
1072,26659,Dpf Mayla (90),जं.मै.मै.मायला (90),Dhamwari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01940400,026659,N,eSignGOFile662648_25_03_2026_15_00_03.pdf,,,
1073,26109,D.P.F. Mel - I A,डी0पी0एफ0 मेल,Kalbog(Sub-District) / Shimla(District) / Himachal Pradesh(State),01891100,026109,N,,,,
1074,26529,D.P.F Melthi(89),डी पी एफ  मेलठी(89),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01927400,026529,N,,,,
1075,26005,D.P.F. Mihana (67),D.P.F मिहाना(67),Jubbal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01881200,026005,N,,,,
1076,25650,D.P.F. Mulno,जंगल मैहफूजा मैहदूदा मुलनो,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01846800,025650,N,,,,
1077,25596,D.P.F. Munalag,जंगल मैहफूजा मैहदूदा मुनालग,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01845100,025596,N,,,,
1078,23802,D.P.F. Mundar (62),डी पी एफ  मुन्दर(62),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01686500,023802,N,,,,
1079,23681,D P Fmunish Pashchmi (141),जंगल मुनिश पश्चिमी,Taklech(Sub-District) / Shimla(District) / Himachal Pradesh(State),01674500,023681,N,,,,
1080,23683,Dpf Munish -Purvi (142),जंगल मुनिश पूर्वी,Taklech(Sub-District) / Shimla(District) / Himachal Pradesh(State),01674700,023683,N,,,,
1081,26026,D.P.F. Mural (73),D.P.F मुरल(73),Jubbal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01883300,026026,N,,,,
1082,26169,D.P.F. Nag Ka Rela (184),जंगल मै.मै. नाग का रैला (184),Kotkhai(Sub-District) / Shimla(District) / Himachal Pradesh(State),01895700,026169,N,,,,
1083,23918,D.P.F. Nagkelo (11),जंगल नागकलो(11),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01698100,023918,N,,,,
1084,23923,D.P.F. Nagkelo (35),जंगल नागकलो(35),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01698600,023923,N,,,,
1085,26268,D.P.F. Nagteer,जंगल मै.मै. नागटीर,Kotkhai(Sub-District) / Shimla(District) / Himachal Pradesh(State),01903000,026268,N,,,,
1086,26526,D.P.F Nahal(91),डी0पी0एफ0 नाहल(91),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01927100,026526,N,,,,
1087,25959,D.P.F. Nainal (50),जंगल मैहदूदा मैहफूजा नईनाल(50),Jubbal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01876600,025959,N,,,,
1088,26379,D.P.F. Naksetli (22),डीी.पी.एफ. नकसेटली (22),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01912500,026379,N,,,,
1089,26034,D.P.F. Naliban (61),जंगल मैहदूदा मैहफूजा नालीवन(61),Jubbal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01884100,026034,N,,,,
1090,26676,D.P.F. Nalku (105),जं.मै.मै.नलकू(105),Chirgaon(Sub-District) / Shimla(District) / Himachal Pradesh(State),01942100,026676,N,,,,
1091,23753,D.P.F. Nankhari (48),डी.पी.एफ.ननखड़ी (48),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01681600,023753,N,,,,
1092,23486,D.P.F. Nanti Pat (21),जंगल नन्तीपाट(21),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01654900,023486,N,,,,
1093,25495,Dpf Naoni,जंगल मैहदूदा मैहफूजा  नावनी,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01839900,025495,N,,,,
1094,26398,D.P.F. Narain (44),डी.पी.एफ नरैण(44),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01914400,026398,N,,,,
1095,26473,D.P.F. Nasari (48),डी0पी0एफ0 नसारी(48),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01921900,026473,N,,,,
1096,23939,D.P.F. Nehri (44),जंगल नैहरी(44),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01700200,023939,N,,,,
1097,939855,D. P. F. Neri,जंगल मै. मै. नेरी,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1098,26603,D.P.F. Nirja (139),जंगल निरजा(139),Jangla(Sub-District) / Shimla(District) / Himachal Pradesh(State),01934800,026603,N,,,,
1099,24597,Dpf Niun (3/34),डी.पी.एफ. नियून (3/34),Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01761400,024597,N,,,,
1100,23931,D.P.F. Nun -I (52),जंगल नूंण-1(52),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01699400,023931,N,,,,
1101,23933,D.P.F. Nun-Ii (53),जंगल नूंण-11(53),Kotgarh(Sub-District) / Shimla(District) / Himachal Pradesh(State),01699600,023933,N,,,,
1102,24642,D.P.F. Obna,डी.पी.एफ. ओबना,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01764800,024642,N,,,,
1103,26071,D.P.F. Odi (97),डी0पी0एफ0 ओडी(97),Sarawati Nagar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01887800,026071,N,,,,
1104,25450,Dpf Pabas,जंगल मैहदूदा मैहफजा पबास,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01837200,025450,N,,,,
1105,25790,D.P.F. Paiya (98),जंगल पईया(98),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01859700,025790,N,,,,
1106,25703,D.P.F. Panach (34),जंगल पनाहच(34),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01851000,025703,N,,,,
1107,26701,D.P.F. Pandar (17),डी.पी.एफ. पंडार(17),Dodra Kwar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01944600,026701,N,,,,
1108,939853,D. P. F. Panog,जंगल मै. मै. पनोग,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1109,26507,D.P.F Parasa(117),डी0पी0एफ0 पारसा (117),Rohru(Sub-District) / Shimla(District) / Himachal Pradesh(State),01925200,026507,N,,,,
1110,23573,Dpf Pashada(109),जंगल मैहo मैहo(109),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01663700,023573,N,,,,
1111,25522,Dpf Pashan,जंगल मैहदूदा मैहफूजा पाशन,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01840800,025522,N,,,,
1112,26696,D.P.F. Pawa (4),डी.पी.एफ. पावा(4),Dodra Kwar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01944100,026696,N,,,,
1113,25712,D.P.F Pawna (25),जंगल पौना(25),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01851900,025712,N,,,,
1114,23779,D.P.F. Payojan (34),डी पी एफ पयोजन(34),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01684200,023779,N,,,,
1115,25482,Dpf Pihach,जंगल मैहदूदा मैहफूजा पिहाच,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01839200,025482,N,,,,
1116,26381,D.P.F. Pujarli (33),डी.पी.एफ पुजारली(33),Tikar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01912700,026381,N,,,,
1117,26567,D.P.F. Pujarli (42),जं.मै.मै.पुजारली (42),Chirgaon(Sub-District) / Shimla(District) / Himachal Pradesh(State),01931200,026567,N,,,,
1118,23788,D.P.F. Punan (42),डी पी एफ पुनन(42),Nankhari(Sub-District) / Shimla(District) / Himachal Pradesh(State),01685100,023788,N,,,,
1119,25692,D.P.F. Rainja (28),जंगल रईजां(28),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01849900,025692,N,,,,
1120,23637,Dpf Rajpura(170),जंगल मैहo मैहo राजपुरा(170),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01670100,023637,N,,,,
1121,25967,D.P.F. Rampuri (29),जंगल मैहदूदा मैहफूजा रामपुरी(29),Jubbal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01877400,025967,N,,,,
1122,25702,D.P.F. Ranash (54),जंगल रानश(54),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01850900,025702,N,,,,
1123,23495,D.P.F. Rangcha (149),जंगल रांगचा,Taklech(Sub-District) / Shimla(District) / Himachal Pradesh(State),01655800,023495,N,,,,
1124,26170,D.P.F. Rasalan (181),जंगल मै.मै.रसालन (181),Kotkhai(Sub-District) / Shimla(District) / Himachal Pradesh(State),01895800,026170,N,,,,
1125,23701,D.P.F. Ravancha(44),जंगल मैहo मैहo रवांचा(44),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01676500,023701,N,eSignGOFile662648_19_02_2025_16_57_40.pdf,,,
1126,25513,Dpf Rawag,जंगल मैहदूदा मैहफूजा रावग,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01840700,025513,N,,,,
1127,25823,D.P.F. Reoshti (119),जंगल रैवशटी(119),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01863000,025823,N,,,,
1128,26622,D.P.F. Rikshal (129),जंगल मैँ. मैँ रिकशाल(129),Jangla(Sub-District) / Shimla(District) / Himachal Pradesh(State),01936700,026622,N,,,,
1129,25783,D.P.F. Rinjat-1 ( 97),जंगल रिन्जट-1(97),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01859000,025783,N,,,,
1130,25784,D.P.F. Rinjat-2 (95),जंगल रिन्जट-2(95),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01859100,025784,N,,,,
1131,25785,D.P.F. Rinjat-3 (96),जंगल रिन्जट-3(96),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01859200,025785,N,,,,
1132,939875,D. P. F. Rouri,डी.पी.एफ़. रौडी,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),,000000,N,,,,
1133,25603,D.P.F Runah,जंगल मैहफूजा मैहदूदा रूनाह,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01845300,025603,N,,,,
1134,23591,D.P.F. Runpu (75),डी पी एफ रूणपू(75),Sarahan(Sub-District) / Shimla(District) / Himachal Pradesh(State),01665500,023591,N,,,,
1135,23508,Dpf Sainchi(6),डी०पी०एफ० सैंची(6),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01657100,023508,N,,,,
1136,26098,D.P.F. Sainj (110),डी0पी0एफ0 सैंज(110),Sarawati Nagar(Sub-District) / Shimla(District) / Himachal Pradesh(State),01890500,026098,N,,,,
1137,24280,D.P.F Salaun(90/1),जंगल मै.मै सलोण(90/1),Dhami(Sub-District) / Shimla(District) / Himachal Pradesh(State),01734200,024280,N,,,,
1138,26612,D.P.F. Saldhar (119),जंगल मैँ.मैँ. सलढार (119),Jangla(Sub-District) / Shimla(District) / Himachal Pradesh(State),01935700,026612,N,,,,
1139,26257,D.P.F. Salyana D 173,डी.पी.एफ. सलयाणा डी-173,Kotkhai(Sub-District) / Shimla(District) / Himachal Pradesh(State),01902300,026257,N,,,,
1140,24450,D.P.F. Sandal,डी.पी.एफ. सन्दल,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01748600,024450,N,,,,
1141,23488,Dpf Sandolinal(29),जंगल संधोली नाल (29),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01655100,023488,N,,,,
1142,24298,D.P.F Sanghech,डी.पी.एफ संघेच,Shimla ( Rural )(Sub-District) / Shimla(District) / Himachal Pradesh(State),01735400,024298,N,,,,
1143,25738,D.P.F Sarahn (56),जंगल सरांह(56),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01854500,025738,N,,,,
1144,25607,D.P.F. Sarahu,जंगल मैहफूजा मैहदूदा सराहू,Kupvi(Sub-District) / Shimla(District) / Himachal Pradesh(State),01845500,025607,N,,,,
1145,25518,Dpf Sarain -II,जंगल मैहदूदा मैहफूजा सरांहा द्वितीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01840700,025518,N,,,,
1146,25519,Dpf Sarain -III,जंगल मैहदूदा मैहफूजा सरांहा तृतीय,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01840700,025519,N,,,,
1147,23584,D.P.F. Sardhar (72),डी0पी0ऐफ0 सारधार(72),Sarahan(Sub-District) / Shimla(District) / Himachal Pradesh(State),01664800,023584,N,,,,
1148,25718,D.P.F. Sarhach (1),जंगल शडाच(1),Nerwa(Sub-District) / Shimla(District) / Himachal Pradesh(State),01852500,025718,N,,,,
1149,25487,Dpf Sari,जंगल मैहदूदा मैहफूजा सरी,Chaupal(Sub-District) / Shimla(District) / Himachal Pradesh(State),01839500,025487,N,,,,
1150,23515,D.P.F. Sarpara (4),डी०पी०एफ०सरपारा (4),Rampur(Sub-District) / Shimla(District) / Himachal Pradesh(State),01657800,023515,N,,,,
