S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
2378,11722,Kuthera (656),कुठेहडा (656),Bhawarna(Sub-District) / Kangra(District) / Himachal Pradesh(State),00504500,011722,N,,,,
2379,9471,Kuthman (313),कुठमा (313),Shahpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00281000,009471,N,,,,
2380,10546,Kuth Sarotriyan (357),कुठ सहोतरियां (357),Bharoli(Sub-District) / Kangra(District) / Himachal Pradesh(State),00383600,010546,N,eSignGOFile131557_11_06_2024_16_52_36.pdf,,,
2381,8539,Kutkana (331),कुत्तकाना (331),Raja Ka Talab(Sub-District) / Kangra(District) / Himachal Pradesh(State),00186700,008539,N,,,,
2382,10579,Kut Kashmir (332),कुट कश्मीर (332),Bharoli(Sub-District) / Kangra(District) / Himachal Pradesh(State),00386900,010579,N,eSignGOFile131557_11_06_2024_16_39_15.pdf,,,
2383,9013,Kutlehr (233),कुटलाहड़ (233),Fatehpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00234100,009013,N,,,,
2384,11002,Kuwali (769),कुबाली (769),Khundian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00432600,011002,N,,,,
2385,11523,Kwat (85),कवाट (85),Palampur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00484600,011523,N,,,,
2386,10097,Kyar (818),क्यार (818),Baroh(Sub-District) / Kangra(District) / Himachal Pradesh(State),00342100,010097,N,,,,
2387,9133,Lab (40),लब (40),Jawali(Sub-District) / Kangra(District) / Himachal Pradesh(State),00246000,009133,N,,,,
2388,11915,Labol (759),लवौल (759),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00523800,011915,N,,,,
2389,10349,Lachhu (551),लच्छूं (551),Haripur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00367300,010349,N,,,,
2390,11881,Lachoon (788),लच्छूँ (788),Palampur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00520400,011881,N,,,,
